# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	4.33 3.79 3.75
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
528	780	411840	single-workgroup-tree	26	30	-	26	112	2	30	64	137.958	174.125	192.292	32.524	1631.000	1789.917	1871.875	75.319	23.6991	25.6475	1.7118	measured
528	780	411840	single-workgroup-tree	30	26	-	30	128	2	30	64	142.375	171.583	196.583	25.635	1580.500	1739.625	1820.584	82.126	22.8274	24.8896	1.7105	measured
528	780	411840	single-workgroup-tree	39	20	-	39	160	2	30	64	140.625	170.042	194.584	33.959	1500.291	1668.750	1797.042	97.267	21.5820	23.7890	2.0830	measured
528	780	411840	single-workgroup-tree	52	15	-	52	208	2	30	64	139.500	171.459	194.959	32.666	1504.333	1641.625	1715.459	72.204	21.6640	23.3360	1.6646	measured
528	780	411840	single-workgroup-tree	60	13	-	60	240	2	30	64	141.625	172.500	207.125	31.549	1676.084	1804.792	1893.583	73.788	24.3565	25.9094	1.6720	measured
528	780	411840	single-workgroup-tree	65	12	-	65	272	2	30	64	133.042	166.625	184.375	17.203	1514.167	1653.917	1726.459	62.502	21.9226	23.6078	1.2652	measured
528	780	411840	single-workgroup-tree	78	10	-	78	320	2	30	64	138.417	168.167	194.375	18.040	1574.583	1673.250	1753.666	65.614	22.7963	23.8902	1.3278	measured
528	780	411840	single-workgroup-tree	130	6	-	130	528	2	30	64	141.250	172.667	195.250	30.649	1669.291	1770.541	1905.666	85.050	24.2546	25.3631	1.8365	measured
528	780	411840	single-workgroup-tree	156	5	-	156	624	2	30	64	142.667	173.167	202.833	18.890	1649.208	1788.708	1871.834	77.450	23.9133	25.6435	1.5292	measured
528	780	411840	single-workgroup-tree	195	4	-	195	784	2	30	64	149.458	176.708	212.250	31.266	1878.625	2016.500	2090.167	74.263	27.4471	29.2030	1.6751	measured
528	780	411840	single-workgroup-tree	260	3	production	260	1040	2	30	64	143.292	175.750	209.041	20.825	1777.750	1915.000	1992.958	80.056	25.9438	27.6071	1.6013	measured
528	780	411840	single-workgroup-tree	390	2	-	390	1568	2	30	64	161.334	193.125	227.833	43.404	2858.667	3022.792	3117.084	82.278	42.8148	44.9153	1.9949	measured
528	1042	550176	single-workgroup-tree	2	521	production	2	16	2	30	64	183.459	216.208	227.958	23.538	2362.292	2488.792	2580.209	76.669	34.5847	36.0728	1.5906	measured
528	1042	550176	single-workgroup-tree	521	2	-	521	2096	2	30	64	184.666	216.250	229.333	25.855	2362.833	2498.792	2551.875	72.184	34.5741	36.2308	1.5562	measured
528	774	408672	single-workgroup-tree	2	387	-	2	16	2	30	64	183.917	198.042	222.458	14.338	2652.250	2816.959	2901.708	82.047	39.1799	41.5701	1.5299	measured
528	774	408672	single-workgroup-tree	3	258	-	3	16	2	30	64	185.333	200.333	258.916	45.152	2781.084	2962.667	3058.375	90.262	41.2024	43.8466	2.1494	measured
528	774	408672	single-workgroup-tree	6	129	-	6	32	2	30	64	168.958	180.417	207.375	19.131	1592.167	1722.834	1811.000	76.862	22.5906	24.4828	1.5237	measured
528	774	408672	single-workgroup-tree	9	86	-	9	48	2	30	64	162.875	185.375	209.292	28.647	1511.167	1631.083	1761.000	80.963	21.4015	22.9477	1.7398	measured
528	774	408672	single-workgroup-tree	18	43	-	18	80	2	30	64	168.167	185.500	212.542	30.519	1488.458	1629.709	1739.750	88.763	20.9570	22.9240	1.8934	measured
528	774	408672	single-workgroup-tree	43	18	-	43	176	2	30	64	166.375	184.541	205.792	15.035	1481.916	1610.709	1710.375	91.855	20.8816	22.6376	1.6967	measured
528	774	408672	single-workgroup-tree	86	9	-	86	352	2	30	64	165.667	182.000	206.834	16.035	1517.083	1686.291	1757.917	72.716	21.4510	23.8776	1.4087	measured
528	774	408672	single-workgroup-tree	129	6	-	129	528	2	30	64	163.625	179.042	209.083	16.886	1587.959	1723.083	1807.750	88.996	22.6085	24.5086	1.6807	measured
528	774	408672	single-workgroup-tree	258	3	production	258	1040	2	30	64	177.166	190.083	218.666	15.522	2397.417	2525.250	2614.959	81.336	35.2421	37.0661	1.5374	measured
528	774	408672	single-workgroup-tree	387	2	-	387	1552	2	30	64	178.708	189.000	222.500	27.874	2306.709	2469.250	2564.584	93.389	33.7778	36.1944	1.9248	measured
528	783	413424	single-workgroup-tree	3	261	-	3	16	2	30	64	169.792	196.375	217.833	19.982	1739.583	1872.292	1964.041	79.371	24.9173	26.6019	1.5770	measured
528	783	413424	single-workgroup-tree	9	87	-	9	48	2	30	64	171.125	181.667	218.916	18.467	1858.708	1951.208	2011.667	59.774	26.7870	28.0880	1.2419	measured
528	783	413424	single-workgroup-tree	27	29	-	27	112	2	30	64	164.167	178.667	209.208	33.116	1505.375	1645.792	1721.500	71.080	21.2890	23.2877	1.6539	measured
528	783	413424	single-workgroup-tree	29	27	-	29	128	2	30	64	164.542	178.709	210.833	16.869	1492.667	1610.875	1692.333	67.402	21.0813	22.7328	1.3376	measured
528	783	413424	single-workgroup-tree	87	9	-	87	352	2	30	64	170.875	190.875	216.417	30.610	1626.292	1753.125	1847.250	65.058	23.1019	24.7976	1.5186	measured
528	783	413424	single-workgroup-tree	261	3	production	261	1056	2	30	64	167.958	182.041	214.042	31.741	1756.083	1847.541	1930.500	62.360	25.2083	26.4365	1.4937	measured
528	900	475200	single-workgroup-tree	2	450	-	2	16	2	30	64	167.333	193.125	214.625	18.836	3905.625	4080.500	4165.083	80.061	59.3380	61.7044	1.5698	measured
528	900	475200	single-workgroup-tree	3	300	-	3	16	2	30	64	148.917	166.667	215.417	37.399	1942.834	2091.750	2136.500	64.246	28.4749	30.5569	1.6134	measured
528	900	475200	single-workgroup-tree	4	225	-	4	16	2	30	64	141.875	173.042	207.291	24.825	1883.459	2035.667	2083.625	66.849	27.6442	29.5655	1.4551	measured
528	900	475200	single-workgroup-tree	5	180	-	5	32	2	30	64	153.666	174.417	212.917	21.605	2650.958	2766.459	2846.500	62.829	39.6396	41.1435	1.3402	measured
528	900	475200	single-workgroup-tree	6	150	-	6	32	2	30	64	149.208	170.250	207.000	22.816	2524.125	2671.167	2745.208	69.707	37.6971	39.6971	1.4686	measured
528	900	475200	single-workgroup-tree	9	100	-	9	48	2	30	64	135.458	153.542	212.917	37.458	1740.750	1889.875	1972.625	83.121	25.4808	27.5608	1.9140	measured
528	900	475200	single-workgroup-tree	10	90	-	10	48	2	30	64	147.833	172.000	206.084	30.824	2161.792	2324.750	2392.250	68.091	31.9676	34.1706	1.5701	measured
528	900	475200	single-workgroup-tree	12	75	-	12	48	2	30	64	139.750	158.750	190.625	21.436	1907.250	2043.000	2124.750	75.382	28.0556	29.9087	1.5368	measured
528	900	475200	single-workgroup-tree	15	60	-	15	64	2	30	64	143.000	164.333	191.750	22.810	1929.875	2054.667	2157.417	74.965	28.3631	30.0053	1.5520	measured
528	900	475200	single-workgroup-tree	18	50	-	18	80	2	30	64	131.833	152.708	183.750	21.752	1690.292	1813.791	1927.000	75.954	24.7374	26.3664	1.5509	measured
528	900	475200	single-workgroup-tree	20	45	-	20	80	2	30	64	133.042	167.750	206.125	27.933	1662.666	1792.917	1921.667	84.392	24.2797	25.7963	1.7829	measured
528	900	475200	single-workgroup-tree	25	36	-	25	112	2	30	64	127.042	160.875	182.500	22.260	1682.292	1813.208	1904.875	75.428	24.6865	26.2275	1.5506	measured
528	900	475200	single-workgroup-tree	30	30	-	30	128	2	30	64	136.417	155.792	187.083	20.781	1873.333	1986.291	2068.250	73.399	27.5701	29.0555	1.4949	measured
528	900	475200	single-workgroup-tree	36	25	-	36	144	2	30	64	132.375	165.333	184.958	40.504	1693.084	1815.916	1912.292	69.782	24.7732	26.1997	1.7506	measured
528	900	475200	single-workgroup-tree	45	20	-	45	192	2	30	64	129.542	167.084	183.792	24.115	1661.542	1801.875	1878.000	81.988	24.3175	25.9491	1.6842	measured
528	900	475200	single-workgroup-tree	50	18	-	50	208	2	30	64	133.833	168.000	190.542	19.535	1683.208	1804.875	1900.375	75.548	24.5933	25.9821	1.5092	measured
528	900	475200	single-workgroup-tree	60	15	-	60	240	2	30	64	143.083	166.416	180.916	16.456	1837.291	1958.375	2064.959	72.262	26.8922	28.4438	1.4082	measured
528	900	475200	single-workgroup-tree	75	12	-	75	304	2	30	64	128.125	174.834	196.250	39.815	1794.334	1923.792	1981.833	72.837	26.4478	27.7612	1.7881	measured
528	900	475200	single-workgroup-tree	90	10	-	90	368	2	30	64	146.333	170.084	194.208	28.083	1940.250	2063.084	2142.125	63.948	28.4749	30.0476	1.4608	measured
528	900	475200	single-workgroup-tree	100	9	-	100	400	2	30	64	137.667	164.209	187.791	19.579	1720.833	1845.333	1966.250	83.811	25.1296	26.6845	1.6411	measured
528	900	475200	single-workgroup-tree	150	6	-	150	608	2	30	64	146.250	174.667	196.875	33.721	2168.458	2303.459	2385.792	81.121	32.0985	33.7903	1.8229	measured
528	900	475200	single-workgroup-tree	180	5	-	180	720	2	30	64	139.125	178.250	194.875	30.309	2230.500	2413.083	2487.125	87.926	33.1964	35.4735	1.8767	measured
528	900	475200	single-workgroup-tree	225	4	production	225	912	2	30	64	145.125	163.167	189.625	19.112	1840.875	1996.125	2066.834	70.030	26.9167	29.0946	1.4150	measured
528	900	475200	single-workgroup-tree	300	3	-	300	1200	2	30	64	147.833	164.792	184.083	16.668	1926.083	2060.542	2121.459	69.284	28.2262	30.0913	1.3643	measured
528	900	475200	single-workgroup-tree	450	2	-	450	1808	2	30	64	158.042	184.333	240.042	43.203	3230.500	3431.917	3505.750	90.395	48.7692	51.5490	2.1206	measured
528	1006	531168	single-workgroup-tree	2	503	-	2	16	2	30	64	205.875	218.292	227.959	27.888	3294.667	3429.792	3561.416	91.037	49.0284	50.9762	1.8877	measured
528	1006	531168	single-workgroup-tree	503	2	production	503	2016	2	30	64	169.500	213.625	217.000	14.437	2858.834	3045.917	3148.875	99.619	42.6878	44.9570	1.8104	measured
528	1082	571296	single-workgroup-tree	2	541	production	2	16	2	30	64	183.541	192.416	217.042	33.726	2461.959	2577.791	2699.334	95.186	36.1654	37.8631	2.0462	measured
528	1082	571296	single-workgroup-tree	541	2	-	541	2176	2	30	64	172.083	192.250	217.291	27.549	2465.125	2555.292	2636.833	65.818	36.3975	37.5086	1.4820	measured
528	1280	675840	single-workgroup-tree	2	640	-	2	16	2	30	64	188.208	220.917	234.833	31.482	3045.208	3194.750	3280.833	73.646	45.3492	47.2037	1.6687	measured
528	1280	675840	single-workgroup-tree	4	320	-	4	16	2	30	64	183.834	212.708	227.500	18.492	2559.042	2663.916	2739.458	68.647	37.7017	38.9081	1.3832	measured
528	1280	675840	single-workgroup-tree	5	256	-	5	32	2	30	64	178.791	216.042	233.750	28.670	2449.500	2537.083	2625.792	64.227	36.0430	36.8419	1.4746	measured
528	1280	675840	single-workgroup-tree	8	160	-	8	32	2	30	64	179.792	204.709	225.292	15.621	2496.542	2619.250	2721.625	79.636	36.7738	38.3260	1.5120	measured
528	1280	675840	single-workgroup-tree	10	128	-	10	48	2	30	64	185.958	204.584	231.666	16.052	2756.334	2891.584	2974.583	70.873	40.7996	42.6508	1.3798	measured
528	1280	675840	single-workgroup-tree	16	80	-	16	64	2	30	64	181.375	209.792	226.666	27.493	2537.583	2690.583	2745.541	65.648	37.4001	39.3776	1.4784	measured
528	1280	675840	single-workgroup-tree	20	64	-	20	80	2	30	64	178.250	199.291	222.375	33.072	2250.958	2349.834	2465.916	74.668	32.9001	34.1356	1.7101	measured
528	1280	675840	single-workgroup-tree	32	40	-	32	128	2	30	64	178.667	212.333	230.292	37.980	2321.459	2456.750	2509.750	57.789	34.0126	35.6257	1.5201	measured
528	1280	675840	single-workgroup-tree	40	32	-	40	160	2	30	64	180.042	208.625	227.958	22.130	2448.542	2597.125	2649.125	60.455	36.0079	37.9127	1.3109	measured
528	1280	675840	single-workgroup-tree	64	20	-	64	256	2	30	64	175.917	200.584	222.166	31.093	2254.209	2368.125	2440.166	61.207	32.9888	34.4054	1.4651	measured
528	1280	675840	single-workgroup-tree	80	16	-	80	320	2	30	64	179.542	206.083	224.417	17.748	2478.958	2592.250	2679.708	73.606	36.4987	37.8757	1.4501	measured
528	1280	675840	single-workgroup-tree	128	10	-	128	512	2	30	64	183.166	205.167	228.667	16.472	2628.750	2732.375	2824.917	70.866	38.8188	40.1144	1.3863	measured
528	1280	675840	single-workgroup-tree	160	8	-	160	640	2	30	64	181.709	212.291	227.084	19.326	2419.084	2569.625	2634.250	79.675	35.5139	37.4180	1.5715	measured
528	1280	675840	single-workgroup-tree	256	5	production	256	1024	2	30	64	181.208	212.833	222.125	15.889	2399.958	2550.084	2639.792	79.622	35.2183	37.0992	1.5160	measured
528	1280	675840	single-workgroup-tree	320	4	-	320	1280	2	30	64	179.833	212.000	226.125	17.072	2509.791	2640.125	2717.417	72.585	36.9835	38.5417	1.4231	measured
528	1280	675840	single-workgroup-tree	640	2	-	640	2560	2	30	64	185.083	217.625	240.834	29.876	2973.208	3104.167	3210.625	83.393	44.2560	45.8181	1.7979	measured
528	775	409200	single-workgroup-tree	5	155	-	5	32	2	30	64	166.375	172.000	184.541	8.984	1639.291	1748.250	1875.583	89.265	23.3796	25.0198	1.5595	measured
528	775	409200	single-workgroup-tree	25	31	-	25	112	2	30	64	153.792	169.375	181.458	7.613	1482.916	1636.709	1701.916	75.874	21.0972	23.2910	1.3252	measured
528	775	409200	single-workgroup-tree	31	25	-	31	128	2	30	64	161.542	167.958	182.042	7.625	1462.583	1603.750	1706.458	76.280	20.6514	22.7903	1.3318	measured
528	775	409200	single-workgroup-tree	155	5	production	155	624	2	30	64	163.750	172.083	187.500	40.049	1588.417	1731.458	1828.375	85.880	22.6138	24.7520	1.9989	measured
528	785	414480	single-workgroup-tree	5	157	-	5	32	2	30	64	168.458	188.000	209.833	15.200	1651.000	1814.458	1858.958	78.583	23.5324	25.8168	1.4886	measured
528	785	414480	single-workgroup-tree	157	5	production	157	640	2	30	64	165.417	189.833	213.625	19.256	1632.625	1774.834	1826.375	56.244	23.2890	25.1587	1.1984	measured
528	899	474672	single-workgroup-tree	29	31	-	29	128	2	30	64	167.666	196.125	211.375	28.753	1654.167	1805.667	1879.792	68.185	23.5953	25.5483	1.5387	measured
528	899	474672	single-workgroup-tree	31	29	production	31	128	2	30	64	169.917	197.542	211.084	23.515	1703.625	1850.958	1884.500	59.696	24.3446	26.2447	1.3208	measured
528	1008	532224	single-workgroup-tree	2	504	-	2	16	2	30	64	188.083	223.834	259.333	25.531	4279.334	4433.875	4540.459	78.172	64.9405	66.8260	1.6461	measured
528	1008	532224	single-workgroup-tree	3	336	-	3	16	2	30	64	163.875	192.000	230.250	21.087	2384.209	2524.292	2636.917	81.109	35.2434	37.0205	1.6222	measured
528	1008	532224	single-workgroup-tree	4	252	-	4	16	2	30	64	170.083	201.833	236.791	29.219	3125.084	3267.583	3398.625	88.774	46.9048	48.6627	1.8729	measured
528	1008	532224	single-workgroup-tree	6	168	-	6	32	2	30	64	163.209	190.917	224.708	19.318	2596.833	2748.708	2884.792	83.922	38.6290	40.5999	1.6387	measured
528	1008	532224	single-workgroup-tree	7	144	-	7	32	2	30	64	155.500	183.917	203.000	31.122	1932.041	2064.167	2142.208	72.027	28.1991	29.8452	1.6373	measured
528	1008	532224	single-workgroup-tree	8	126	-	8	32	2	30	64	152.958	180.417	225.417	48.742	2021.875	2161.417	2248.042	82.709	29.6653	31.4444	2.0865	measured
528	1008	532224	single-workgroup-tree	9	112	-	9	48	2	30	64	153.167	179.042	204.958	15.858	2009.208	2145.458	2217.041	70.812	29.4610	31.2130	1.3757	measured
528	1008	532224	single-workgroup-tree	12	84	-	12	48	2	30	64	162.083	183.791	214.791	30.226	2221.625	2350.292	2399.625	63.928	32.6911	34.3889	1.4945	measured
528	1008	532224	single-workgroup-tree	14	72	-	14	64	2	30	64	155.084	184.917	216.500	30.959	2134.083	2239.833	2311.334	61.794	31.4127	32.6177	1.4723	measured
528	1008	532224	single-workgroup-tree	16	63	-	16	64	2	30	64	148.375	182.417	207.250	17.901	2015.916	2158.583	2257.125	80.017	29.6435	31.3677	1.5543	measured
528	1008	532224	single-workgroup-tree	18	56	-	18	80	2	30	64	148.041	184.500	206.042	21.728	1845.458	1978.083	2037.541	59.797	26.9431	28.4696	1.2940	measured
528	1008	532224	single-workgroup-tree	21	48	-	21	96	2	30	64	147.667	180.208	211.417	20.648	2029.250	2161.125	2239.250	74.898	29.8664	31.4431	1.5166	measured
528	1008	532224	single-workgroup-tree	24	42	-	24	96	2	30	64	151.334	181.000	210.917	19.700	1998.750	2182.875	2243.916	81.237	29.3241	31.7758	1.6022	measured
528	1008	532224	single-workgroup-tree	28	36	-	28	112	2	30	64	151.709	184.792	217.167	31.975	1859.875	1958.333	2056.958	73.309	27.1137	28.1514	1.6712	measured
528	1008	532224	single-workgroup-tree	36	28	-	36	144	2	30	64	151.666	180.083	206.875	29.575	1877.958	2002.667	2074.375	72.591	27.4015	28.9299	1.6217	measured
528	1008	532224	single-workgroup-tree	42	24	-	42	176	2	30	64	157.458	186.542	214.333	26.801	1934.666	2071.583	2133.834	71.723	28.2097	29.9213	1.5639	measured
528	1008	532224	single-workgroup-tree	48	21	-	48	192	2	30	64	150.833	184.375	220.917	23.050	1960.583	2082.500	2156.708	71.736	28.7262	30.1290	1.5045	measured
528	1008	532224	single-workgroup-tree	56	18	-	56	224	2	30	64	147.625	181.708	218.042	25.323	1838.166	1941.791	2026.834	67.761	26.8340	27.9378	1.4775	measured
528	1008	532224	single-workgroup-tree	63	16	-	63	256	2	30	64	148.084	179.833	222.125	21.822	1896.958	2027.291	2147.958	91.028	27.7599	29.3247	1.7913	measured
528	1008	532224	single-workgroup-tree	72	14	-	72	288	2	30	64	150.542	195.875	225.417	33.347	2019.750	2136.541	2252.875	82.580	29.6700	30.8042	1.8401	measured
528	1008	532224	single-workgroup-tree	84	12	-	84	336	2	30	64	149.417	183.833	220.792	35.994	2065.875	2185.708	2269.792	70.138	30.4200	31.7758	1.6846	measured
528	1008	532224	single-workgroup-tree	112	9	-	112	448	2	30	64	149.917	180.625	205.708	31.683	1951.875	2105.291	2201.084	74.649	28.6025	30.5503	1.6878	measured
528	1008	532224	single-workgroup-tree	126	8	-	126	512	2	30	64	141.666	182.917	208.458	32.163	1933.750	2067.250	2164.500	74.573	28.4458	29.9100	1.6942	measured
528	1008	532224	single-workgroup-tree	144	7	-	144	576	2	30	64	149.459	181.042	205.583	18.150	1942.375	2052.500	2150.709	77.395	28.4590	29.7057	1.5166	measured
528	1008	532224	single-workgroup-tree	168	6	-	168	672	2	30	64	154.917	187.083	210.041	17.095	2387.084	2520.958	2620.250	83.954	35.4312	37.0456	1.6040	measured
528	1008	532224	single-workgroup-tree	252	4	production	252	1008	2	30	64	159.084	192.875	221.625	19.325	2647.334	2814.417	2898.500	75.360	39.4960	41.6118	1.5029	measured
528	1008	532224	single-workgroup-tree	336	3	-	336	1344	2	30	64	160.375	188.125	213.084	18.200	2256.042	2406.667	2469.250	78.640	33.2646	35.2150	1.5372	measured
528	1008	532224	single-workgroup-tree	504	2	-	504	2016	2	30	64	175.750	216.125	246.458	37.173	3607.542	3781.083	3836.750	78.826	54.4729	56.5866	1.8412	measured
528	1094	577632	single-workgroup-tree	2	547	production	2	16	2	30	64	183.542	206.208	229.459	17.860	2473.625	2589.458	2690.000	75.183	36.3505	37.8294	1.4769	measured
528	1094	577632	single-workgroup-tree	547	2	-	547	2192	2	30	64	185.083	206.250	232.625	19.898	2441.000	2578.334	2690.167	88.260	35.8082	37.6521	1.7168	measured
528	1282	676896	single-workgroup-tree	2	641	production	2	16	2	30	64	184.125	228.416	240.417	30.677	2821.125	2987.292	3086.000	77.602	41.8571	43.7917	1.7187	measured
528	1282	676896	single-workgroup-tree	641	2	-	641	2576	2	30	64	185.958	221.334	235.125	17.035	2831.375	2946.625	3029.375	58.575	41.9907	43.2586	1.2002	measured
1056	780	823680	single-workgroup-tree	2	390	-	2	16	2	30	64	241.333	260.708	286.625	16.459	6172.375	6354.833	6405.917	71.249	94.1435	96.7321	1.3922	measured
1056	780	823680	single-workgroup-tree	3	260	-	3	16	2	30	64	197.083	218.792	242.959	18.150	3342.000	3513.916	3564.000	75.505	49.9193	52.3036	1.4866	measured
1056	780	823680	single-workgroup-tree	4	195	-	4	16	2	30	64	199.791	216.958	244.083	40.524	3495.792	3674.708	3744.209	80.362	52.3175	54.8849	1.9188	measured
1056	780	823680	single-workgroup-tree	5	156	-	5	32	2	30	64	191.416	209.083	240.416	19.887	3112.125	3232.208	3342.584	80.239	46.3605	47.9861	1.5893	measured
1056	780	823680	single-workgroup-tree	6	130	-	6	32	2	30	64	189.084	212.875	234.834	32.277	3041.875	3159.250	3233.916	66.625	45.2824	46.7679	1.5699	measured
1056	780	823680	single-workgroup-tree	10	78	-	10	48	2	30	64	189.083	203.875	232.125	23.780	2717.125	2835.792	2928.916	71.643	40.1277	41.7765	1.5146	measured
1056	780	823680	single-workgroup-tree	12	65	-	12	48	2	30	64	187.750	200.208	229.417	15.385	2654.792	2751.833	2855.042	64.414	39.1594	40.5020	1.2666	measured
1056	780	823680	single-workgroup-tree	13	60	-	13	64	2	30	64	188.875	207.416	230.125	13.484	3074.667	3183.333	3261.875	59.297	45.8062	47.2368	1.1553	measured
1056	780	823680	single-workgroup-tree	15	52	-	15	64	2	30	64	184.875	201.250	245.125	37.685	2654.042	2784.750	2861.292	90.138	39.1931	41.0079	2.0289	measured
1056	780	823680	single-workgroup-tree	20	39	-	20	80	2	30	64	186.875	198.750	231.041	15.690	2644.750	2761.417	2858.791	69.874	39.0139	40.6773	1.3582	measured
1056	780	823680	single-workgroup-tree	26	30	-	26	112	2	30	64	188.166	201.167	236.458	29.104	2842.000	2965.500	3077.084	76.018	42.1243	43.8783	1.6686	measured
1056	780	823680	single-workgroup-tree	30	26	-	30	128	2	30	64	186.750	198.000	234.542	26.165	2792.958	2943.250	3002.708	70.522	41.3684	43.5754	1.5347	measured
1056	780	823680	single-workgroup-tree	39	20	-	39	160	2	30	64	186.166	196.084	229.959	27.730	2685.416	2832.542	2876.750	67.992	39.6706	41.8485	1.5194	measured
1056	780	823680	single-workgroup-tree	52	15	-	52	208	2	30	64	186.709	196.167	229.083	24.081	2689.375	2823.334	2880.959	60.898	39.7249	41.7011	1.3489	measured
1056	780	823680	single-workgroup-tree	60	13	-	60	240	2	30	64	188.041	202.625	235.000	20.370	2973.292	3122.167	3165.375	63.074	44.2103	46.3419	1.3245	measured
1056	780	823680	single-workgroup-tree	65	12	-	65	272	2	30	64	185.250	204.209	218.000	12.809	2691.916	2799.708	2891.583	72.618	39.7883	41.1984	1.3560	measured
1056	780	823680	single-workgroup-tree	78	10	-	78	320	2	30	64	186.625	203.417	227.958	28.482	2704.209	2789.958	2874.041	57.469	39.9617	41.0562	1.3643	measured
1056	780	823680	single-workgroup-tree	130	6	-	130	528	2	30	64	189.958	215.958	228.916	24.446	2930.166	3012.500	3114.625	58.881	43.4954	44.3896	1.3227	measured
1056	780	823680	single-workgroup-tree	156	5	-	156	624	2	30	64	187.209	219.708	237.750	25.240	2923.041	3007.667	3081.833	52.075	43.4259	44.2533	1.2272	measured
1056	780	823680	single-workgroup-tree	195	4	-	195	784	2	30	64	193.875	221.083	246.000	32.606	3312.125	3414.958	3547.833	76.820	49.4960	50.6964	1.7369	measured
1056	780	823680	single-workgroup-tree	260	3	production	260	1040	2	30	64	190.959	211.917	242.542	22.331	3083.292	3207.000	3310.833	69.156	45.9100	47.5410	1.4522	measured
1056	780	823680	single-workgroup-tree	390	2	-	390	1568	2	30	64	223.250	249.583	267.750	17.439	5156.416	5365.083	5419.958	85.628	78.3042	81.1984	1.6360	measured
1056	1042	1100352	single-workgroup-tree	2	521	production	2	16	2	30	64	223.625	254.375	265.083	14.388	4272.334	4406.750	4466.250	65.495	64.2652	65.9107	1.2680	measured
1056	1042	1100352	single-workgroup-tree	521	2	-	521	2096	2	30	64	232.958	254.167	267.084	25.314	4212.125	4326.667	4438.333	64.951	63.1614	64.6429	1.4328	measured
1056	774	817344	single-workgroup-tree	2	387	-	2	16	2	30	64	214.542	248.875	261.750	25.081	4532.792	4664.500	4769.583	76.593	68.5437	70.0893	1.6139	measured
1056	774	817344	single-workgroup-tree	3	258	-	3	16	2	30	64	220.333	251.208	269.916	26.976	4894.916	5048.791	5132.208	65.800	74.1997	76.1521	1.4726	measured
1056	774	817344	single-workgroup-tree	6	129	-	6	32	2	30	64	180.084	217.458	238.583	18.167	2858.167	2997.250	3045.375	60.346	42.5093	44.1237	1.2462	measured
1056	774	817344	single-workgroup-tree	9	86	-	9	48	2	30	64	190.625	224.959	242.416	18.547	2728.250	2864.500	2920.542	65.660	40.2798	41.8975	1.3366	measured
1056	774	817344	single-workgroup-tree	18	43	-	18	80	2	30	64	188.500	218.542	236.209	17.560	2629.250	2766.833	2830.750	67.018	38.7421	40.4491	1.3425	measured
1056	774	817344	single-workgroup-tree	43	18	-	43	176	2	30	64	187.959	219.958	234.750	17.214	2647.459	2777.000	2863.833	70.376	39.0397	40.5880	1.3903	measured
1056	774	817344	single-workgroup-tree	86	9	-	86	352	2	30	64	186.708	229.708	248.959	33.038	2696.792	2851.958	2880.834	64.077	39.8426	41.6230	1.5415	measured
1056	774	817344	single-workgroup-tree	129	6	-	129	528	2	30	64	188.125	214.084	235.625	29.819	2764.959	2859.500	2970.083	72.819	40.9021	41.9907	1.6292	measured
1056	774	817344	single-workgroup-tree	258	3	production	258	1040	2	30	64	209.667	240.542	258.459	40.531	4220.208	4414.208	4448.458	60.144	63.6594	66.2487	1.5980	measured
1056	774	817344	single-workgroup-tree	387	2	-	387	1552	2	30	64	209.375	228.666	254.333	16.461	4104.167	4221.375	4322.875	74.031	61.8221	63.3763	1.4364	measured
1056	783	826848	single-workgroup-tree	3	261	-	3	16	2	30	64	195.459	222.625	241.209	16.667	3165.584	3300.584	3362.625	73.349	47.1448	48.8565	1.4288	measured
1056	783	826848	single-workgroup-tree	9	87	-	9	48	2	30	64	190.958	224.958	237.417	29.089	2998.125	3107.875	3164.167	55.438	44.5582	45.7606	1.3417	measured
1056	783	826848	single-workgroup-tree	27	29	-	27	112	2	30	64	188.125	215.667	236.708	27.181	2666.000	2794.459	2836.125	55.685	39.3313	40.9332	1.3153	measured
1056	783	826848	single-workgroup-tree	29	27	-	29	128	2	30	64	188.666	206.000	235.791	32.687	2649.667	2787.334	2839.708	59.858	39.0635	40.9736	1.4690	measured
1056	783	826848	single-workgroup-tree	87	9	-	87	352	2	30	64	189.792	222.833	242.792	34.645	2925.500	3057.417	3100.625	65.123	43.4239	44.9934	1.5836	measured
1056	783	826848	single-workgroup-tree	261	3	production	261	1056	2	30	64	191.792	224.666	239.792	15.413	3011.292	3094.375	3200.209	61.416	44.7540	45.5509	1.2195	measured
1056	900	950400	single-workgroup-tree	2	450	-	2	16	2	30	64	253.417	264.167	288.542	14.465	7060.791	7171.083	7225.833	55.579	108.0536	109.6336	1.1118	measured
