# spike	reduction-tree-width-interactions
# mode	TreeWidthInteractions
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	f9bac263c0a140f5843667550a0b5373cc7a21c784dbefb79f837bf4fc6c7b29
# load_before	3.14 3.58 3.68
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
8	900	7200	single-workgroup-tree	180	5	-	180	720	2	30	64	118.917	159.125	191.333	35.535	858.708	941.833	1005.375	58.820	11.7427	12.4239	1.4977	measured
8	900	7200	single-workgroup-tree	225	4	production	225	912	2	30	64	115.959	150.042	168.875	20.518	395.708	462.583	501.875	29.699	4.4405	4.9610	0.7971	measured
8	900	7200	single-workgroup-tree	300	3	-	300	1200	2	30	64	114.875	150.000	182.792	28.190	419.667	469.875	528.334	39.456	4.8380	5.0774	1.0738	measured
8	900	7200	single-workgroup-tree	450	2	-	450	1808	2	30	64	139.833	171.000	200.959	19.486	1735.416	1882.208	1994.625	89.261	25.3267	27.1620	1.7261	measured
8	1006	8048	single-workgroup-tree	2	503	-	2	16	2	30	64	165.084	187.459	208.917	15.443	1715.167	1921.125	1961.708	82.196	24.6045	27.5185	1.5498	measured
8	1006	8048	single-workgroup-tree	503	2	production	503	2016	2	30	64	160.083	180.292	203.750	28.549	1206.334	1403.083	1516.750	107.062	16.6072	19.4094	2.1526	measured
8	1082	8656	single-workgroup-tree	2	541	production	2	16	2	30	64	155.959	185.875	195.667	21.824	701.667	731.292	797.834	41.889	8.6620	8.6574	1.0113	measured
8	1082	8656	single-workgroup-tree	541	2	-	541	2176	2	30	64	150.000	183.416	194.625	115.669	577.291	666.458	732.417	62.390	6.7824	7.6673	2.8263	measured
8	1280	10240	single-workgroup-tree	2	640	-	2	16	2	30	64	127.042	161.959	221.000	43.868	983.584	1186.709	1331.208	115.634	13.5959	16.2659	2.5318	measured
8	1280	10240	single-workgroup-tree	4	320	-	4	16	2	30	64	118.416	147.542	164.916	34.936	601.041	700.916	754.292	49.939	7.6607	8.7837	1.3472	measured
