position	lane	cos_hex	cos	sin_hex	sin
13	0	0x3f684e6f	0.9074468016624451	0x3ed72022	0.4201670289039612
13	1	0xbefe3c6a	-0.4965546727180481	0xbf5e359b	-0.8680054545402527
13	2	0xbf0dff95	-0.554681122303009	0x3f550215	0.8320630192756653
13	3	0x3f5e330c	0.8679664134979248	0x3efe455a	0.49662286043167114
13	4	0x3f322630	0.6958951950073242	0xbf37d83e	-0.7181433439254761
13	5	0xbe94b885	-0.29047027230262756	0xbf74f65a	-0.9568840265274048
13	6	0xbf69ec21	-0.9137592911720276	0xbed000c9	-0.4062559902667999
13	7	0xbf7687d1	-0.9630098938941956	0x3e89f774	0.2694660425186157
13	8	0xbf2ccce9	-0.6750016808509827	0x3f3ce186	0.7378162145614624
13	9	0xbe937289	-0.2879832088947296	0x3f752799	0.9576354622840881
13	10	0x3d8e625d	0.06952355057001114	0x3f7f616c	0.9975802898406982
13	11	0x3eb4de66	0.35325926542282104	0x3f6f7e99	0.9355254769325256
13	12	0x3f0fb02c	0.5612819194793701	0x3f53df36	0.8276246786117554
13	13	0x3f34fc46	0.7069743871688843	0x3f350da0	0.7072391510009766
13	14	0x3f4e6495	0.8062222599983215	0x3f1773ef	0.5916127562522888
13	15	0x3f5f678e	0.8726738691329956	0x3efa02ec	0.488303542137146
13	16	0x3f6aabc3	0.9166833758354187	0x3ecc9a41	0.3996143639087677
13	17	0x3f7214a1	0.9456272721290588	0x3ea68779	0.32525232434272766
13	18	0x3f76ee92	0.9645777940750122	0x3e87109f	0.26379868388175964
13	19	0x3f7a195c	0.9769494533538818	0x3e5a9814	0.21347075700759888
13	20	0x3f7c29b1	0.9850111603736877	0x3e30a16d	0.17249079048633575
13	21	0x3f7d818c	0.990257978439331	0x3e0e9643	0.13924507796764374
13	22	0x3f7e612a	0.9936701059341431	0x3de61153	0.11233773082494736
13	23	0x3f7ef283	0.9958879351615906	0x3db98923	0.0905935987830162
13	24	0x3f7f50f5	0.99732905626297	0x3d95959e	0.07303927838802338
13	25	0x3f7f8e50	0.998265266418457	0x3d712882	0.05887652188539505
13	26	0x3f7fb62b	0.9988734126091003	0x3d425ff9	0.04745480790734291
13	27	0x3f7fd00d	0.9992683529853821	0x3d1ca7f7	0.038246121257543564
13	28	0x3f7fe0dc	0.9995248317718506	0x3cfc8078	0.030822977423667908
13	29	0x3f7febc7	0.9996914267539978	0x3ccb7ce7	0.02483983151614666
13	30	0x3f7ff2de	0.9997996091842651	0x3ca3fc2d	0.020017707720398903
13	31	0x3f7ff779	0.9998698830604553	0x3c842631	0.01613149233162403
13	32	0x3f7ffa76	0.9999154806137085	0x3c54fc6b	0.012999634258449078
13	33	0x3f7ffc67	0.9999451041221619	0x3c2ba282	0.010475756600499153
13	34	0x3f7ffdaa	0.9999643564224243	0x3c0a4fbb	0.008441860787570477
13	35	0x3f7ffe7c	0.9999768733978271	0x3bdeea52	0.006802835501730442
13	36	0x3f7fff04	0.9999849796295166	0x3bb3a293	0.005482026841491461
13	37	0x3f7fff5c	0.9999902248382568	0x3b90c1fd	0.00441765645518899
13	38	0x3f7fff96	0.9999936819076538	0x3b694dd9	0.003559937933459878
13	39	0x3f7fffbb	0.9999958872795105	0x3b3c01a6	0.002868750598281622
13	40	0x3f7fffd3	0.9999973177909851	0x3b1780ea	0.002311761025339365
13	41	0x3f7fffe3	0.9999982714653015	0x3af42d11	0.0018629153491929173
13	42	0x3f7fffed	0.9999988675117493	0x3ac4c473	0.0015012159710749984
13	43	0x3f7ffff4	0.9999992847442627	0x3a9e9040	0.001209743320941925
13	44	0x3f7ffff8	0.9999995231628418	0x3a7f8de7	0.0009748623124323785
13	45	0x3f7ffffb	0.9999997019767761	0x3a4defbb	0.0007855852018110454
13	46	0x3f7ffffd	0.9999998211860657	0x3a25f3c9	0.0006330577307380736
13	47	0x3f7ffffe	0.9999998807907104	0x3a05bb3b	0.0005101446877233684
13	48	0x3f7fffff	0.9999999403953552	0x39d78861	0.00041109605808742344
13	49	0x3f7fffff	0.9999999403953552	0x39adaf75	0.0003312785702291876
13	50	0x3f800000	1.0	0x398bf688	0.0002669582609087229
13	51	0x3f800000	1.0	0x39619381	0.0002151262160623446
13	52	0x3f800000	1.0	0x3935c760	0.0001733577810227871
13	53	0x3f800000	1.0	0x39127c2b	0.0001396990119246766
13	54	0x3f800000	1.0	0x38ec1671	0.00011257536971243098
13	55	0x3f800000	1.0	0x38be3fd9	9.071798558579758e-05
13	56	0x3f800000	1.0	0x38994f9d	7.31043764972128e-05
13	57	0x3f800000	1.0	0x387716c3	5.891058754059486e-05
13	58	0x3f800000	1.0	0x38471d5b	4.747263665194623e-05
13	59	0x3f800000	1.0	0x3820747b	3.825545354629867e-05
13	60	0x3f800000	1.0	0x38014d29	3.0827857699478045e-05
13	61	0x3f800000	1.0	0x37d064a0	2.484238939359784e-05
13	62	0x3f800000	1.0	0x37a7ee92	2.001904431381263e-05
13	63	0x3f800000	1.0	0x3787539e	1.613219137652777e-05
13	64	0x3f684e6f	0.9074468016624451	0x3ed72022	0.4201670289039612
13	65	0xbefe3c6a	-0.4965546727180481	0xbf5e359b	-0.8680054545402527
13	66	0xbf0dff95	-0.554681122303009	0x3f550215	0.8320630192756653
13	67	0x3f5e330c	0.8679664134979248	0x3efe455a	0.49662286043167114
13	68	0x3f322630	0.6958951950073242	0xbf37d83e	-0.7181433439254761
13	69	0xbe94b885	-0.29047027230262756	0xbf74f65a	-0.9568840265274048
13	70	0xbf69ec21	-0.9137592911720276	0xbed000c9	-0.4062559902667999
13	71	0xbf7687d1	-0.9630098938941956	0x3e89f774	0.2694660425186157
13	72	0xbf2ccce9	-0.6750016808509827	0x3f3ce186	0.7378162145614624
13	73	0xbe937289	-0.2879832088947296	0x3f752799	0.9576354622840881
13	74	0x3d8e625d	0.06952355057001114	0x3f7f616c	0.9975802898406982
13	75	0x3eb4de66	0.35325926542282104	0x3f6f7e99	0.9355254769325256
13	76	0x3f0fb02c	0.5612819194793701	0x3f53df36	0.8276246786117554
13	77	0x3f34fc46	0.7069743871688843	0x3f350da0	0.7072391510009766
13	78	0x3f4e6495	0.8062222599983215	0x3f1773ef	0.5916127562522888
13	79	0x3f5f678e	0.8726738691329956	0x3efa02ec	0.488303542137146
13	80	0x3f6aabc3	0.9166833758354187	0x3ecc9a41	0.3996143639087677
13	81	0x3f7214a1	0.9456272721290588	0x3ea68779	0.32525232434272766
13	82	0x3f76ee92	0.9645777940750122	0x3e87109f	0.26379868388175964
13	83	0x3f7a195c	0.9769494533538818	0x3e5a9814	0.21347075700759888
13	84	0x3f7c29b1	0.9850111603736877	0x3e30a16d	0.17249079048633575
13	85	0x3f7d818c	0.990257978439331	0x3e0e9643	0.13924507796764374
13	86	0x3f7e612a	0.9936701059341431	0x3de61153	0.11233773082494736
13	87	0x3f7ef283	0.9958879351615906	0x3db98923	0.0905935987830162
13	88	0x3f7f50f5	0.99732905626297	0x3d95959e	0.07303927838802338
13	89	0x3f7f8e50	0.998265266418457	0x3d712882	0.05887652188539505
13	90	0x3f7fb62b	0.9988734126091003	0x3d425ff9	0.04745480790734291
13	91	0x3f7fd00d	0.9992683529853821	0x3d1ca7f7	0.038246121257543564
13	92	0x3f7fe0dc	0.9995248317718506	0x3cfc8078	0.030822977423667908
13	93	0x3f7febc7	0.9996914267539978	0x3ccb7ce7	0.02483983151614666
13	94	0x3f7ff2de	0.9997996091842651	0x3ca3fc2d	0.020017707720398903
13	95	0x3f7ff779	0.9998698830604553	0x3c842631	0.01613149233162403
13	96	0x3f7ffa76	0.9999154806137085	0x3c54fc6b	0.012999634258449078
13	97	0x3f7ffc67	0.9999451041221619	0x3c2ba282	0.010475756600499153
13	98	0x3f7ffdaa	0.9999643564224243	0x3c0a4fbb	0.008441860787570477
13	99	0x3f7ffe7c	0.9999768733978271	0x3bdeea52	0.006802835501730442
13	100	0x3f7fff04	0.9999849796295166	0x3bb3a293	0.005482026841491461
13	101	0x3f7fff5c	0.9999902248382568	0x3b90c1fd	0.00441765645518899
13	102	0x3f7fff96	0.9999936819076538	0x3b694dd9	0.003559937933459878
13	103	0x3f7fffbb	0.9999958872795105	0x3b3c01a6	0.002868750598281622
13	104	0x3f7fffd3	0.9999973177909851	0x3b1780ea	0.002311761025339365
13	105	0x3f7fffe3	0.9999982714653015	0x3af42d11	0.0018629153491929173
13	106	0x3f7fffed	0.9999988675117493	0x3ac4c473	0.0015012159710749984
13	107	0x3f7ffff4	0.9999992847442627	0x3a9e9040	0.001209743320941925
13	108	0x3f7ffff8	0.9999995231628418	0x3a7f8de7	0.0009748623124323785
13	109	0x3f7ffffb	0.9999997019767761	0x3a4defbb	0.0007855852018110454
13	110	0x3f7ffffd	0.9999998211860657	0x3a25f3c9	0.0006330577307380736
13	111	0x3f7ffffe	0.9999998807907104	0x3a05bb3b	0.0005101446877233684
13	112	0x3f7fffff	0.9999999403953552	0x39d78861	0.00041109605808742344
13	113	0x3f7fffff	0.9999999403953552	0x39adaf75	0.0003312785702291876
13	114	0x3f800000	1.0	0x398bf688	0.0002669582609087229
13	115	0x3f800000	1.0	0x39619381	0.0002151262160623446
13	116	0x3f800000	1.0	0x3935c760	0.0001733577810227871
13	117	0x3f800000	1.0	0x39127c2b	0.0001396990119246766
13	118	0x3f800000	1.0	0x38ec1671	0.00011257536971243098
13	119	0x3f800000	1.0	0x38be3fd9	9.071798558579758e-05
13	120	0x3f800000	1.0	0x38994f9d	7.31043764972128e-05
13	121	0x3f800000	1.0	0x387716c3	5.891058754059486e-05
13	122	0x3f800000	1.0	0x38471d5b	4.747263665194623e-05
13	123	0x3f800000	1.0	0x3820747b	3.825545354629867e-05
13	124	0x3f800000	1.0	0x38014d29	3.0827857699478045e-05
13	125	0x3f800000	1.0	0x37d064a0	2.484238939359784e-05
13	126	0x3f800000	1.0	0x37a7ee92	2.001904431381263e-05
13	127	0x3f800000	1.0	0x3787539e	1.613219137652777e-05
14	0	0x3e0c04d7	0.13673721253871918	0x3f7d9872	0.9906073808670044
14	1	0x3e908cda	0.2823246121406555	0xbf7595ed	-0.9593189358711243
14	2	0xbf71e685	-0.9449236989021301	0x3ea792a9	0.327290803194046
14	3	0x3f00edca	0.5036283731460571	0x3f5d29e3	0.8639203906059265
14	4	0x3f6dcab7	0.9288744330406189	0xbebda461	-0.3703947365283966
14	5	0x3d38ad7b	0.04508731886744499	0xbf7fbd5a	-0.9989830255508423
14	6	0xbf4514b0	-0.7698469161987305	0xbf2362f2	-0.6382285356521606
14	7	0xbf7fa6da	-0.998639702796936	0x3d55925b	0.05214152857661247
14	8	0xbf4b7ca9	-0.794870913028717	0x3f1b55d7	0.6067785620689392
14	9	0xbed7f530	-0.42179250717163086	0x3f681cfe	0.906692385673523
14	10	0xbd3bef26	-0.045882366597652435	0x3f7fbafb	0.9989468455314636
14	11	0x3e8793bf	0.2647990882396698	0x3f76dc9a	0.9643036127090454
14	12	0x3efed27c	0.4976996183395386	0x3f5e0a9d	0.8673494458198547
14	13	0x3f29b884	0.6629717350006104	0x3f3fa729	0.7486444115638733
14	14	0x3f46c6a0	0.7764682769775391	0x3f2151ed	0.6301563382148743
14	15	0x3f5a540d	0.8528450131416321	0x3f05ac8d	0.5221641659736633
14	16	0x3f6751b1	0.9035902619361877	0x3edb56f5	0.4283978044986725
14	17	0x3f6fe161	0.9370327591896057	0x3eb2cfc9	0.3492415249347687
14	18	0x3f757e3f	0.9589576125144958	0x3e912d67	0.2835495173931122
14	19	0x3f792918	0.9732832908630371	0x3e6b1e3b	0.2296075075864792
14	20	0x3f7b8d35	0.9826233983039856	0x3e3e10a7	0.18561039865016937
14	21	0x3f7d1bbc	0.9887044429779053	0x3e1979ad	0.14987821877002716
14	22	0x3f7e1ef8	0.9926600456237793	0x3df7ae78	0.120938241481781
14	23	0x3f7ec77e	0.9952315092086792	0x3dc7c38c	0.097540944814682
14	24	0x3f7f3502	0.996902585029602	0x3da11168	0.07864648103713989
14	25	0x3f7f7c28	0.997988224029541	0x3d81d7a9	0.06339962035417557
14	26	0x3f7faa60	0.9986934661865234	0x3d515073	0.05110211297869682
14	27	0x3f7fc864	0.9991514682769775	0x3d28b334	0.04118652641773224
14	28	0x3f7fdbe3	0.9994489550590515	0x3d07f586	0.033193133771419525
14	29	0x3f7fe88c	0.9996421337127686	0x3cdb2321	0.026750149205327034
14	30	0x3f7ff0c5	0.9997676014900208	0x3cb098ef	0.02155729942023754
14	31	0x3f7ff61c	0.9998490810394287	0x3c8e5043	0.01737225614488125
14	32	0x3f7ff994	0.9999020099639893	0x3c655e57	0.013999543152749538
14	33	0x3f7ffbd4	0.9999363422393799	0x3c38d642	0.011281551793217659
14	34	0x3f7ffd4b	0.9999586939811707	0x3c14f356	0.009091218933463097
14	35	0x3f7ffe3e	0.9999731779098511	0x3bf00ff7	0.007326121907681227
14	36	0x3f7ffedc	0.9999825954437256	0x3bc173f6	0.0059037161991000175
14	37	0x3f7fff42	0.9999886751174927	0x3b9be495	0.004757473710924387
14	38	0x3f7fff85	0.9999926686286926	0x3b7b4020	0.003833778202533722
14	39	0x3f7fffb0	0.999995231628418	0x3b4a77eb	0.00308942305855453
14	40	0x3f7fffcc	0.9999969005584717	0x3b23285e	0.002489588689059019
14	41	0x3f7fffdf	0.9999980330467224	0x3b037aba	0.0020062164403498173
14	42	0x3f7fffea	0.9999986886978149	0x3ad3e740	0.0016166940331459045
14	43	0x3f7ffff2	0.9999991655349731	0x3aaac2bb	0.0013028004905208945
14	44	0x3f7ffff7	0.999999463558197	0x3a899b2e	0.0010498517658561468
14	45	0x3f7ffffa	0.9999996423721313	0x3a5dc718	0.0008460148237645626
14	46	0x3f7ffffc	0.9999997615814209	0x3a32b7c5	0.0006817544926889241
14	47	0x3f7ffffe	0.9999998807907104	0x3a1004b6	0.0005493866046890616
14	48	0x3f7fffff	0.9999999403953552	0x39e81cb8	0.0004427188541740179
14	49	0x3f7fffff	0.9999999403953552	0x39bb0bb9	0.00035676153493113816
14	50	0x3f7fffff	0.9999999403953552	0x3996bab9	0.00028749348712153733
14	51	0x3f800000	1.0	0x3972ed9f	0.00023167439212556928
14	52	0x3f800000	1.0	0x3943c305	0.00018669299606699497
14	53	0x3f800000	1.0	0x391dc0cc	0.00015044509200379252
14	54	0x3f800000	1.0	0x38fe3f8d	0.0001212350107380189
14	55	0x3f800000	1.0	0x38cce24c	9.769629104994237e-05
14	56	0x3f800000	1.0	0x38a51aa9	7.872778951423243e-05
14	57	0x3f800000	1.0	0x38850c42	6.344217399600893e-05
14	58	0x3f800000	1.0	0x38566e62	5.112437793286517e-05
14	59	0x3f800000	1.0	0x382ccc36	4.119818186154589e-05
14	60	0x3f800000	1.0	0x380b3f68	3.31992341671139e-05
14	61	0x3f800000	1.0	0x37e06c5d	2.6753341444418766e-05
14	62	0x3f800000	1.0	0x37b4d98a	2.1558971639024094e-05
14	63	0x3f800000	1.0	0x3791bc82	1.7373127775499597e-05
14	64	0x3e0c04d7	0.13673721253871918	0x3f7d9872	0.9906073808670044
14	65	0x3e908cda	0.2823246121406555	0xbf7595ed	-0.9593189358711243
14	66	0xbf71e685	-0.9449236989021301	0x3ea792a9	0.327290803194046
14	67	0x3f00edca	0.5036283731460571	0x3f5d29e3	0.8639203906059265
14	68	0x3f6dcab7	0.9288744330406189	0xbebda461	-0.3703947365283966
14	69	0x3d38ad7b	0.04508731886744499	0xbf7fbd5a	-0.9989830255508423
14	70	0xbf4514b0	-0.7698469161987305	0xbf2362f2	-0.6382285356521606
14	71	0xbf7fa6da	-0.998639702796936	0x3d55925b	0.05214152857661247
14	72	0xbf4b7ca9	-0.794870913028717	0x3f1b55d7	0.6067785620689392
14	73	0xbed7f530	-0.42179250717163086	0x3f681cfe	0.906692385673523
14	74	0xbd3bef26	-0.045882366597652435	0x3f7fbafb	0.9989468455314636
14	75	0x3e8793bf	0.2647990882396698	0x3f76dc9a	0.9643036127090454
14	76	0x3efed27c	0.4976996183395386	0x3f5e0a9d	0.8673494458198547
14	77	0x3f29b884	0.6629717350006104	0x3f3fa729	0.7486444115638733
14	78	0x3f46c6a0	0.7764682769775391	0x3f2151ed	0.6301563382148743
14	79	0x3f5a540d	0.8528450131416321	0x3f05ac8d	0.5221641659736633
14	80	0x3f6751b1	0.9035902619361877	0x3edb56f5	0.4283978044986725
14	81	0x3f6fe161	0.9370327591896057	0x3eb2cfc9	0.3492415249347687
14	82	0x3f757e3f	0.9589576125144958	0x3e912d67	0.2835495173931122
14	83	0x3f792918	0.9732832908630371	0x3e6b1e3b	0.2296075075864792
14	84	0x3f7b8d35	0.9826233983039856	0x3e3e10a7	0.18561039865016937
14	85	0x3f7d1bbc	0.9887044429779053	0x3e1979ad	0.14987821877002716
14	86	0x3f7e1ef8	0.9926600456237793	0x3df7ae78	0.120938241481781
14	87	0x3f7ec77e	0.9952315092086792	0x3dc7c38c	0.097540944814682
14	88	0x3f7f3502	0.996902585029602	0x3da11168	0.07864648103713989
14	89	0x3f7f7c28	0.997988224029541	0x3d81d7a9	0.06339962035417557
14	90	0x3f7faa60	0.9986934661865234	0x3d515073	0.05110211297869682
14	91	0x3f7fc864	0.9991514682769775	0x3d28b334	0.04118652641773224
14	92	0x3f7fdbe3	0.9994489550590515	0x3d07f586	0.033193133771419525
14	93	0x3f7fe88c	0.9996421337127686	0x3cdb2321	0.026750149205327034
14	94	0x3f7ff0c5	0.9997676014900208	0x3cb098ef	0.02155729942023754
14	95	0x3f7ff61c	0.9998490810394287	0x3c8e5043	0.01737225614488125
14	96	0x3f7ff994	0.9999020099639893	0x3c655e57	0.013999543152749538
14	97	0x3f7ffbd4	0.9999363422393799	0x3c38d642	0.011281551793217659
14	98	0x3f7ffd4b	0.9999586939811707	0x3c14f356	0.009091218933463097
14	99	0x3f7ffe3e	0.9999731779098511	0x3bf00ff7	0.007326121907681227
14	100	0x3f7ffedc	0.9999825954437256	0x3bc173f6	0.0059037161991000175
14	101	0x3f7fff42	0.9999886751174927	0x3b9be495	0.004757473710924387
14	102	0x3f7fff85	0.9999926686286926	0x3b7b4020	0.003833778202533722
14	103	0x3f7fffb0	0.999995231628418	0x3b4a77eb	0.00308942305855453
14	104	0x3f7fffcc	0.9999969005584717	0x3b23285e	0.002489588689059019
14	105	0x3f7fffdf	0.9999980330467224	0x3b037aba	0.0020062164403498173
14	106	0x3f7fffea	0.9999986886978149	0x3ad3e740	0.0016166940331459045
14	107	0x3f7ffff2	0.9999991655349731	0x3aaac2bb	0.0013028004905208945
14	108	0x3f7ffff7	0.999999463558197	0x3a899b2e	0.0010498517658561468
14	109	0x3f7ffffa	0.9999996423721313	0x3a5dc718	0.0008460148237645626
14	110	0x3f7ffffc	0.9999997615814209	0x3a32b7c5	0.0006817544926889241
14	111	0x3f7ffffe	0.9999998807907104	0x3a1004b6	0.0005493866046890616
14	112	0x3f7fffff	0.9999999403953552	0x39e81cb8	0.0004427188541740179
14	113	0x3f7fffff	0.9999999403953552	0x39bb0bb9	0.00035676153493113816
14	114	0x3f7fffff	0.9999999403953552	0x3996bab9	0.00028749348712153733
14	115	0x3f800000	1.0	0x3972ed9f	0.00023167439212556928
14	116	0x3f800000	1.0	0x3943c305	0.00018669299606699497
14	117	0x3f800000	1.0	0x391dc0cc	0.00015044509200379252
14	118	0x3f800000	1.0	0x38fe3f8d	0.0001212350107380189
14	119	0x3f800000	1.0	0x38cce24c	9.769629104994237e-05
14	120	0x3f800000	1.0	0x38a51aa9	7.872778951423243e-05
14	121	0x3f800000	1.0	0x38850c42	6.344217399600893e-05
14	122	0x3f800000	1.0	0x38566e62	5.112437793286517e-05
14	123	0x3f800000	1.0	0x382ccc36	4.119818186154589e-05
14	124	0x3f800000	1.0	0x380b3f68	3.31992341671139e-05
14	125	0x3f800000	1.0	0x37e06c5d	2.6753341444418766e-05
14	126	0x3f800000	1.0	0x37b4d98a	2.1558971639024094e-05
14	127	0x3f800000	1.0	0x3791bc82	1.7373127775499597e-05
15	0	0xbf427ae8	-0.7596879005432129	0x3f267944	0.6502878665924072
15	1	0x3f633843	0.8875772356987	0xbeebdb7e	-0.4606589674949646
15	2	0xbf735425	-0.9505026936531067	0xbe9f1637	-0.3107163608074188
15	3	0x3b93450a	0.004494314081966877	0x3f7fff57	0.999989926815033
15	4	0x3f7fc57b	0.9991070628166199	0x3d2d0dfe	0.04224967211484909
15	5	0x3ec03ffe	0.3754882216453552	0xbf6d448c	-0.9268271923065186
15	6	0xbf118d69	-0.5685639977455139	0xbf529879	-0.8226390480995178
15	7	0xbf7c5fc0	-0.9858360290527344	0xbe2bbcb5	-0.1677120476961136
15	8	0xbf63c171	-0.8896704316139221	0x3ee9c7e7	0.4566032588481903
15	9	0xbf0c053f	-0.5469550490379333	0x3f565040	0.8371620178222656
15	10	0xbe248892	-0.1606772243976593	0x3f7cac7e	0.9870070219039917
15	11	0x3e323978	0.1740473508834839	0x3f7c17be	0.9847372770309448
15	12	0x3edcd5f2	0.4313197731971741	0x3f66f685	0.9021990895271301
15	13	0x3f1dd625	0.6165488362312317	0x3f498d96	0.7873166799545288
15	14	0x3f3eb006	0.7448734045028687	0x3f2ace01	0.6672058701515198
15	15	0x3f54ea7c	0.8317029476165771	0x3f0e22f4	0.5552208423614502
15	16	0x3f63bc68	0.8895936012268066	0x3ee9db85	0.4567529261112213
15	17	0x3f6d8640	0.9278297424316406	0x3ebefa60	0.3730039596557617
15	18	0x3f73f36c	0.9529330730438232	0x3e9b3a82	0.3031807541847229
15	19	0x3f78275d	0.9693506360054016	0x3e7b93e8	0.24568140506744385
15	20	0x3f7ae547	0.9800609946250916	0x3e4b773a	0.19869700074195862
15	21	0x3f7cae72	0.9870368242263794	0x3e24588e	0.16049405932426453
15	22	0x3f7dd7e5	0.9915755391120911	0x3e04a36d	0.129529669880867
15	23	0x3f7e994c	0.9945266246795654	0x3dd5fb78	0.10448354482650757
15	24	0x3f7f16fd	0.9964445233345032	0x3dac8be5	0.08425120264291763
15	25	0x3f7f68a8	0.9976906776428223	0x3d8b1a63	0.06792142242193222
15	26	0x3f7f9db5	0.9985001683235168	0x3d604035	0.05474873259663582
15	27	0x3f7fc02a	0.9990259408950806	0x3d34be12	0.04412657767534256
15	28	0x3f7fd68b	0.9993674159049988	0x3d11aa9f	0.03556310757994652
15	29	0x3f7fe514	0.999589204788208	0x3ceac926	0.0286603681743145
15	30	0x3f7fee84	0.9997332096099854	0x3cbd3597	0.0230968426913023
15	31	0x3f7ff4a6	0.9998267889022827	0x3c987a47	0.018612993881106377
15	32	0x3f7ff8a1	0.9998875260353088	0x3c75c034	0.01499943807721138
15	33	0x3f7ffb37	0.9999269843101501	0x3c4609fa	0.012087339535355568
15	34	0x3f7ffce4	0.9999525547027588	0x3c1f96eb	0.009740571491420269
15	35	0x3f7ffdfb	0.9999691843986511	0x3c009acb	0.007849405519664288
15	36	0x3f7ffeb0	0.9999799728393555	0x3bcf4558	0.006325405091047287
15	37	0x3f7fff26	0.999987006187439	0x3ba7072c	0.005097290500998497
15	38	0x3f7fff73	0.9999915957450867	0x3b869932	0.004107617773115635
15	39	0x3f7fffa4	0.9999945163726807	0x3b58ee2f	0.0033100952859967947
15	40	0x3f7fffc5	0.9999964833259583	0x3b2ecfd0	0.002667415887117386
15	41	0x3f7fffd9	0.9999976754188538	0x3b0cdeeb	0.0021495174150913954
15	42	0x3f7fffe7	0.9999985098838806	0x3ae30a0d	0.0017321720952168107
15	43	0x3f7ffff0	0.9999990463256836	0x3ab6f536	0.001395857660099864
15	44	0x3f7ffff5	0.9999993443489075	0x3a936f68	0.0011248411610722542
15	45	0x3f7ffff9	0.9999995827674866	0x3a6d9e75	0.0009064444457180798
15	46	0x3f7ffffc	0.9999997615814209	0x3a3f7bc1	0.0007304512546397746
15	47	0x3f7ffffd	0.9999998211860657	0x3a1a4e2f	0.000588628405239433
15	48	0x3f7ffffe	0.9999998807907104	0x39f8b10d	0.00047434159205295146
15	49	0x3f7fffff	0.9999999403953552	0x39c867fd	0.0003822444996330887
15	50	0x3f7fffff	0.9999999403953552	0x39a17eeb	0.00030802874243818223
15	51	0x3f800000	1.0	0x398223de	0.00024822255363687873
15	52	0x3f800000	1.0	0x3951beaa	0.00020002821111120284
15	53	0x3f800000	1.0	0x3929056d	0.00016119117208290845
15	54	0x3f800000	1.0	0x39083455	0.00012989465903956443
15	55	0x3f800000	1.0	0x38db84bf	0.00010467459651408717
15	56	0x3f800000	1.0	0x38b0e5b5	8.435120253125206e-05
15	57	0x3f800000	1.0	0x388e8d22	6.79737568134442e-05
15	58	0x3f800000	1.0	0x3865bf69	5.4776119213784114e-05
15	59	0x3f800000	1.0	0x383923f0	4.4140906538814306e-05
15	60	0x3f800000	1.0	0x381531a6	3.557060699677095e-05
15	61	0x3f800000	1.0	0x37f0741a	2.866429349523969e-05
15	62	0x3f800000	1.0	0x37c1c481	2.3098897145246156e-05
15	63	0x3f800000	1.0	0x379c2567	1.8614065993460827e-05
15	64	0xbf427ae8	-0.7596879005432129	0x3f267944	0.6502878665924072
15	65	0x3f633843	0.8875772356987	0xbeebdb7e	-0.4606589674949646
15	66	0xbf735425	-0.9505026936531067	0xbe9f1637	-0.3107163608074188
15	67	0x3b93450a	0.004494314081966877	0x3f7fff57	0.999989926815033
15	68	0x3f7fc57b	0.9991070628166199	0x3d2d0dfe	0.04224967211484909
15	69	0x3ec03ffe	0.3754882216453552	0xbf6d448c	-0.9268271923065186
15	70	0xbf118d69	-0.5685639977455139	0xbf529879	-0.8226390480995178
15	71	0xbf7c5fc0	-0.9858360290527344	0xbe2bbcb5	-0.1677120476961136
15	72	0xbf63c171	-0.8896704316139221	0x3ee9c7e7	0.4566032588481903
15	73	0xbf0c053f	-0.5469550490379333	0x3f565040	0.8371620178222656
15	74	0xbe248892	-0.1606772243976593	0x3f7cac7e	0.9870070219039917
15	75	0x3e323978	0.1740473508834839	0x3f7c17be	0.9847372770309448
15	76	0x3edcd5f2	0.4313197731971741	0x3f66f685	0.9021990895271301
15	77	0x3f1dd625	0.6165488362312317	0x3f498d96	0.7873166799545288
15	78	0x3f3eb006	0.7448734045028687	0x3f2ace01	0.6672058701515198
15	79	0x3f54ea7c	0.8317029476165771	0x3f0e22f4	0.5552208423614502
15	80	0x3f63bc68	0.8895936012268066	0x3ee9db85	0.4567529261112213
15	81	0x3f6d8640	0.9278297424316406	0x3ebefa60	0.3730039596557617
15	82	0x3f73f36c	0.9529330730438232	0x3e9b3a82	0.3031807541847229
15	83	0x3f78275d	0.9693506360054016	0x3e7b93e8	0.24568140506744385
15	84	0x3f7ae547	0.9800609946250916	0x3e4b773a	0.19869700074195862
15	85	0x3f7cae72	0.9870368242263794	0x3e24588e	0.16049405932426453
15	86	0x3f7dd7e5	0.9915755391120911	0x3e04a36d	0.129529669880867
15	87	0x3f7e994c	0.9945266246795654	0x3dd5fb78	0.10448354482650757
15	88	0x3f7f16fd	0.9964445233345032	0x3dac8be5	0.08425120264291763
15	89	0x3f7f68a8	0.9976906776428223	0x3d8b1a63	0.06792142242193222
15	90	0x3f7f9db5	0.9985001683235168	0x3d604035	0.05474873259663582
15	91	0x3f7fc02a	0.9990259408950806	0x3d34be12	0.04412657767534256
15	92	0x3f7fd68b	0.9993674159049988	0x3d11aa9f	0.03556310757994652
15	93	0x3f7fe514	0.999589204788208	0x3ceac926	0.0286603681743145
15	94	0x3f7fee84	0.9997332096099854	0x3cbd3597	0.0230968426913023
15	95	0x3f7ff4a6	0.9998267889022827	0x3c987a47	0.018612993881106377
15	96	0x3f7ff8a1	0.9998875260353088	0x3c75c034	0.01499943807721138
15	97	0x3f7ffb37	0.9999269843101501	0x3c4609fa	0.012087339535355568
15	98	0x3f7ffce4	0.9999525547027588	0x3c1f96eb	0.009740571491420269
