# spike	reduction-tree-width-table
# mode	TreeWidthTable
# metric	wall-clock microseconds, commit to completed
# warmup	8
# repetitions	30
# batch	64
# contract	FLUSH_AND_REASSOCIATE_F32
# declaration	BoundMetalCompileDeclaration::first_macos_apple9
# device	Apple M4 Max
# device_apple9	true
# device_max_threads_per_threadgroup	1024
# device_max_threadgroup_memory	32768
# concurrent_build_processes_before	0
# executable_sha256_before	5d7d2d13daffbf05d002c2cf7438522bf303fd688f9c69b1017eebf5a427938e
# load_before	3.73 4.07 4.37
# oracle_tie	4x16	reference-checked
rows	contributors	elements	strategy	partitions	per_partition	production	widest_workgroup	threadgroup_bytes	encoders	reps	batch	submit_min_us	submit_p50_us	submit_p90_us	submit_stddev_us	batch_min_us	batch_p50_us	batch_p90_us	batch_stddev_us	amortized_min_us	amortized_p50_us	amortized_stddev_us	status
16	1320	21120	single-workgroup-tree	12	110	-	12	48	2	30	64	123.167	131.917	171.958	43.887	1009.333	1049.792	1067.333	39.965	14.0661	14.5694	1.3310	measured
16	1320	21120	single-workgroup-tree	15	88	-	15	64	2	30	64	113.708	123.333	152.458	31.049	532.208	564.750	609.375	40.310	6.6429	7.0066	1.1327	measured
16	1320	21120	single-workgroup-tree	20	66	-	20	80	2	30	64	113.708	119.750	150.125	14.671	406.792	442.625	469.333	38.595	4.6521	5.1250	0.8455	measured
16	1320	21120	single-workgroup-tree	22	60	-	22	96	2	30	64	113.291	120.541	163.125	30.124	672.041	705.166	725.334	18.332	8.8690	9.2798	0.7692	measured
16	1320	21120	single-workgroup-tree	24	55	-	24	96	2	30	64	113.042	119.042	153.959	25.874	388.500	420.125	443.083	38.186	4.3723	4.7791	1.0168	measured
16	1320	21120	single-workgroup-tree	30	44	-	30	128	2	30	64	109.500	118.542	154.292	16.022	652.250	680.875	704.791	25.382	8.6151	8.9259	0.6572	measured
16	1320	21120	single-workgroup-tree	33	40	-	33	144	2	30	64	113.459	120.416	155.125	29.664	390.042	418.125	437.541	20.271	4.3902	4.7255	0.7926	measured
16	1320	21120	single-workgroup-tree	40	33	-	40	160	2	30	64	112.875	119.167	153.459	15.989	389.041	415.541	435.709	33.188	4.3836	4.7043	0.7806	measured
16	1320	21120	single-workgroup-tree	44	30	-	44	176	2	30	64	112.000	119.292	152.291	33.123	634.708	663.917	686.500	42.756	8.2970	8.6448	1.2044	measured
16	1320	21120	single-workgroup-tree	55	24	-	55	224	2	30	64	113.291	119.083	148.875	14.500	372.792	405.083	429.000	21.658	4.1191	4.5397	0.5739	measured
16	1320	21120	single-workgroup-tree	60	22	-	60	240	2	30	64	112.625	118.750	152.250	15.060	530.292	571.125	611.209	35.061	6.6296	7.1806	0.7956	measured
16	1320	21120	single-workgroup-tree	66	20	-	66	272	2	30	64	114.917	119.250	149.250	27.648	383.417	414.125	450.125	34.586	4.2619	4.6806	0.9878	measured
16	1320	21120	single-workgroup-tree	88	15	-	88	352	2	30	64	111.375	119.542	154.834	23.203	453.166	484.084	510.041	18.893	5.4253	5.7864	0.6682	measured
16	1320	21120	single-workgroup-tree	110	12	-	110	448	2	30	64	111.709	118.791	158.458	15.630	680.458	707.500	743.042	28.356	9.0278	9.3446	0.6982	measured
16	1320	21120	single-workgroup-tree	120	11	-	120	480	2	30	64	113.834	119.709	155.709	31.286	399.625	438.042	454.875	41.750	4.5364	5.0529	1.1593	measured
16	1320	21120	single-workgroup-tree	132	10	-	132	528	2	30	64	110.416	118.291	154.500	34.674	745.208	781.500	807.125	39.894	10.0761	10.5271	1.1836	measured
16	1320	21120	single-workgroup-tree	165	8	-	165	672	2	30	64	114.875	119.416	153.542	14.564	507.625	547.167	561.292	35.741	6.2341	6.7897	0.7985	measured
16	1320	21120	single-workgroup-tree	220	6	-	220	880	2	30	64	112.916	119.333	153.083	15.661	618.167	649.125	667.542	44.905	8.0199	8.4094	0.9614	measured
16	1320	21120	single-workgroup-tree	264	5	production	264	1056	2	30	64	126.416	133.542	168.541	28.007	1161.917	1195.542	1221.666	49.537	16.4365	16.8571	1.2309	measured
16	1320	21120	single-workgroup-tree	330	4	-	330	1328	2	30	64	115.458	122.959	151.375	13.685	580.792	617.417	629.167	35.766	7.3863	7.8485	0.7849	measured
16	1320	21120	single-workgroup-tree	440	3	-	440	1760	2	30	64	137.667	143.625	173.416	25.242	1724.667	1768.042	1858.375	47.167	25.1905	25.7844	1.1494	measured
16	1320	21120	single-workgroup-tree	660	2	-	660	2640	2	30	64	143.000	155.291	185.833	14.284	2393.000	2432.500	2468.292	46.227	35.7143	36.1462	0.9605	measured
16	1512	24192	single-workgroup-tree	2	756	-	2	16	2	30	64	136.375	146.000	180.500	16.632	1520.458	1566.000	1742.917	154.997	21.9696	22.5397	2.7243	measured
16	1512	24192	single-workgroup-tree	3	504	-	3	16	2	30	64	160.375	169.209	200.083	19.365	2718.084	2763.292	2778.791	239.831	40.5986	41.1759	4.1142	measured
16	1512	24192	single-workgroup-tree	4	378	-	4	16	2	30	64	114.959	124.458	161.291	17.187	696.958	743.166	820.792	48.536	9.2381	9.8208	1.0432	measured
16	1512	24192	single-workgroup-tree	6	252	-	6	32	2	30	64	135.625	147.000	189.416	17.689	1660.875	1704.792	1788.750	128.394	24.2103	24.7269	2.3188	measured
16	1512	24192	single-workgroup-tree	7	216	-	7	32	2	30	64	112.083	124.542	214.083	53.001	701.666	747.500	828.042	40.064	9.3585	9.8882	1.4772	measured
16	1512	24192	single-workgroup-tree	8	189	-	8	32	2	30	64	115.333	124.083	166.542	19.191	791.250	832.291	850.833	30.192	10.7288	11.2414	0.7839	measured
16	1512	24192	single-workgroup-tree	9	168	-	9	48	2	30	64	129.542	138.292	172.708	17.672	1149.041	1191.333	1274.583	64.315	16.1825	16.7149	1.3014	measured
16	1512	24192	single-workgroup-tree	12	126	-	12	48	2	30	64	112.500	122.958	163.083	18.847	591.416	635.750	759.125	51.872	7.6018	8.1396	1.1225	measured
16	1512	24192	single-workgroup-tree	14	108	-	14	64	2	30	64	127.417	132.875	174.291	18.269	918.625	959.292	994.500	56.184	12.5589	13.1177	1.1818	measured
16	1512	24192	single-workgroup-tree	18	84	-	18	80	2	30	64	115.375	131.208	166.542	17.224	794.042	839.875	914.875	46.407	10.7725	11.2487	1.0100	measured
16	1512	24192	single-workgroup-tree	21	72	-	21	96	2	30	64	114.916	124.375	166.292	34.675	700.750	748.042	802.458	43.404	9.2990	9.8995	1.2393	measured
16	1512	24192	single-workgroup-tree	24	63	-	24	96	2	30	64	114.209	123.042	166.291	21.754	609.083	650.917	671.000	43.723	7.8551	8.3790	1.0393	measured
16	1512	24192	single-workgroup-tree	27	56	-	27	112	2	30	64	113.166	119.042	168.958	25.962	421.041	455.875	473.167	39.472	4.8869	5.3466	1.0386	measured
16	1512	24192	single-workgroup-tree	28	54	-	28	112	2	30	64	113.334	119.125	168.583	40.361	686.042	725.958	743.292	30.029	9.0906	9.6323	1.1173	measured
16	1512	24192	single-workgroup-tree	36	42	-	36	144	2	30	64	113.792	119.542	160.125	18.331	612.167	650.375	665.291	27.022	7.9107	8.4259	0.7199	measured
16	1512	24192	single-workgroup-tree	42	36	-	42	176	2	30	64	112.459	119.500	170.875	29.786	520.709	561.167	601.208	44.309	6.4802	7.0106	1.1761	measured
16	1512	24192	single-workgroup-tree	54	28	-	54	224	2	30	64	113.791	120.250	171.292	49.968	547.375	578.708	596.375	26.696	6.8823	7.2771	1.2169	measured
16	1512	24192	single-workgroup-tree	56	27	-	56	224	2	30	64	113.417	119.125	164.541	23.075	402.500	435.667	462.333	25.726	4.5886	5.0245	0.7746	measured
16	1512	24192	single-workgroup-tree	63	24	-	63	256	2	30	64	115.375	119.125	161.167	19.323	463.542	498.334	517.125	43.474	5.5265	6.0192	0.9968	measured
16	1512	24192	single-workgroup-tree	72	21	-	72	288	2	30	64	112.833	119.459	166.875	20.517	579.625	618.583	637.542	33.723	7.4094	7.9226	0.8609	measured
16	1512	24192	single-workgroup-tree	84	18	-	84	336	2	30	64	113.125	120.292	158.958	19.237	618.333	657.916	736.459	47.764	8.0192	8.5337	1.0635	measured
16	1512	24192	single-workgroup-tree	108	14	-	108	432	2	30	64	111.208	119.791	164.208	21.992	687.958	721.708	743.500	35.168	9.1548	9.5542	0.9073	measured
16	1512	24192	single-workgroup-tree	126	12	-	126	512	2	30	64	114.792	120.583	168.666	36.142	460.250	496.083	517.334	18.726	5.4835	5.9603	0.8709	measured
16	1512	24192	single-workgroup-tree	168	9	-	168	672	2	30	64	114.292	130.875	189.209	56.859	863.375	908.000	988.083	37.716	11.8902	12.3353	1.5012	measured
16	1512	24192	single-workgroup-tree	189	8	-	189	768	2	30	64	113.084	122.917	164.666	19.191	539.709	579.916	597.792	36.650	6.7718	7.2540	0.8864	measured
16	1512	24192	single-workgroup-tree	216	7	-	216	864	2	30	64	112.500	120.542	161.916	18.371	534.750	570.375	591.166	33.299	6.7024	7.1402	0.8202	measured
16	1512	24192	single-workgroup-tree	252	6	production	252	1008	2	30	64	128.709	136.459	175.292	17.896	1132.000	1166.792	1198.250	54.765	15.9253	16.3545	1.1533	measured
16	1512	24192	single-workgroup-tree	378	4	-	378	1520	2	30	64	117.375	123.459	161.833	17.613	554.416	591.917	608.459	28.855	6.9372	7.4358	0.7376	measured
16	1512	24192	single-workgroup-tree	504	3	-	504	2016	2	30	64	142.416	149.709	193.334	53.395	1929.792	1974.292	2058.667	107.765	28.3710	28.9616	2.5581	measured
16	1512	24192	single-workgroup-tree	756	2	-	756	3024	2	30	64	130.125	139.583	180.750	51.224	1028.125	1066.208	1106.000	52.835	14.2540	14.7083	1.6517	measured
16	1638	26208	single-workgroup-tree	2	819	-	2	16	2	30	64	146.208	163.709	188.584	13.698	2611.083	2656.958	2810.500	94.673	39.1250	39.5754	1.7202	measured
16	1638	26208	single-workgroup-tree	3	546	-	3	16	2	30	64	124.542	137.209	163.209	28.287	1211.333	1258.125	1351.833	57.682	17.2507	17.7923	1.3646	measured
16	1638	26208	single-workgroup-tree	6	273	-	6	32	2	30	64	105.667	126.792	151.542	27.473	576.542	606.292	624.959	26.930	7.4742	7.6111	0.8635	measured
16	1638	26208	single-workgroup-tree	7	234	-	7	32	2	30	64	126.083	144.750	166.250	29.416	1757.959	1785.750	1899.334	62.670	25.9028	26.0476	1.4617	measured
16	1638	26208	single-workgroup-tree	9	182	-	9	48	2	30	64	125.959	140.333	169.542	31.884	1469.417	1507.125	1618.000	52.650	21.3247	21.6951	1.3418	measured
16	1638	26208	single-workgroup-tree	13	126	-	13	64	2	30	64	107.583	120.834	152.792	31.610	597.666	634.834	650.917	28.625	7.7791	8.1587	0.9561	measured
16	1638	26208	single-workgroup-tree	14	117	-	14	64	2	30	64	105.208	118.500	152.542	19.421	629.250	670.208	684.917	23.946	8.3181	8.7573	0.6884	measured
16	1638	26208	single-workgroup-tree	18	91	-	18	80	2	30	64	105.166	118.500	151.958	30.195	430.417	467.250	482.458	29.480	5.1627	5.5357	0.9472	measured
16	1638	26208	single-workgroup-tree	21	78	-	21	96	2	30	64	102.583	118.875	161.291	21.399	442.750	475.375	492.750	17.689	5.3995	5.6587	0.6204	measured
16	1638	26208	single-workgroup-tree	26	63	-	26	112	2	30	64	105.750	117.791	223.250	44.280	633.500	670.375	747.000	44.237	8.3770	8.7712	1.4050	measured
16	1638	26208	single-workgroup-tree	39	42	-	39	160	2	30	64	103.459	119.458	148.334	28.854	611.833	637.709	671.334	46.054	8.0694	8.2262	1.1890	measured
16	1638	26208	single-workgroup-tree	42	39	-	42	176	2	30	64	111.041	118.625	150.875	16.777	515.459	547.250	588.042	33.409	6.4193	6.8036	0.7966	measured
16	1638	26208	single-workgroup-tree	63	26	-	63	256	2	30	64	105.833	117.833	153.250	38.163	498.667	535.000	554.791	24.928	6.2355	6.6217	1.0014	measured
16	1638	26208	single-workgroup-tree	78	21	-	78	320	2	30	64	102.208	117.250	150.917	38.268	404.167	444.750	454.667	17.830	4.7930	5.1984	0.8905	measured
16	1638	26208	single-workgroup-tree	91	18	-	91	368	2	30	64	103.042	119.625	150.416	15.707	400.291	431.000	451.917	32.893	4.7182	4.9425	0.7714	measured
16	1638	26208	single-workgroup-tree	117	14	-	117	480	2	30	64	103.500	117.792	153.125	44.183	473.375	507.875	526.500	25.510	5.8710	6.1918	1.1062	measured
16	1638	26208	single-workgroup-tree	126	13	-	126	512	2	30	64	105.250	120.542	147.792	16.908	459.041	497.167	517.875	18.201	5.6157	5.9782	0.5573	measured
16	1638	26208	single-workgroup-tree	182	9	-	182	736	2	30	64	105.625	131.292	156.666	15.977	920.500	965.000	1051.875	67.335	12.9345	13.2335	1.3224	measured
16	1638	26208	single-workgroup-tree	234	7	-	234	944	2	30	64	121.166	135.125	166.709	30.533	1081.542	1133.083	1207.792	64.762	15.2441	15.8406	1.5126	measured
16	1638	26208	single-workgroup-tree	273	6	production	273	1104	2	30	64	107.834	125.708	151.041	32.151	484.042	533.209	564.333	40.582	5.9716	6.4683	1.1545	measured
16	1638	26208	single-workgroup-tree	546	3	-	546	2192	2	30	64	103.875	128.375	150.500	29.347	835.542	878.250	926.291	35.851	11.6138	11.9028	1.0349	measured
16	1638	26208	single-workgroup-tree	819	2	-	819	3280	2	30	64	129.292	147.166	172.750	15.781	1795.583	1837.500	1918.833	53.959	26.4491	26.8307	1.1070	measured
16	1890	30240	single-workgroup-tree	2	945	-	2	16	2	30	64	127.375	138.583	181.000	27.782	1144.750	1169.583	1336.084	88.154	16.1488	16.3651	1.8403	measured
16	1890	30240	single-workgroup-tree	3	630	-	3	16	2	30	64	120.125	134.375	172.625	46.484	869.208	894.250	1027.708	101.079	11.8902	12.0615	2.3423	measured
16	1890	30240	single-workgroup-tree	5	378	-	5	32	2	30	64	113.834	122.875	160.375	25.835	727.750	764.042	853.125	45.638	9.7447	10.1773	1.1345	measured
16	1890	30240	single-workgroup-tree	6	315	-	6	32	2	30	64	132.292	141.709	182.500	17.840	1394.875	1429.584	1600.000	119.153	20.0410	20.4425	2.1745	measured
16	1890	30240	single-workgroup-tree	7	270	-	7	32	2	30	64	143.416	157.792	198.916	32.708	2008.500	2049.958	2470.250	207.032	29.6045	30.0344	3.8054	measured
